"title","tokens","n","total","tf","idf","tf_idf"
"Director of Accounting and Finance","management",11,706,0.0155807365439093,0.547311166114104,0.00852751108676367
"Director of Risk Management- U.S.","management",11,624,0.0176282051282051,0.547311166114104,0.00964811350521659
"Director, Lab Outreach Operations - CDH Lab Administration, Full Time, Days","management",11,536,0.0205223880597015,0.547311166114104,0.0112321321404014
"Generalist HR","management",11,791,0.0139064475347661,0.547311166114104,0.00761115401675746
"Housekeeper","management",11,5665,0.00194174757281553,0.547311166114104,0.0010627401283769
"Human Resources Manager","manage",11,6219,0.00176877311464866,1.32034111832166,0.00233538387225249
"Inventory Analyst","management",11,1202,0.00915141430948419,0.547311166114104,0.0050086712373171
"Inventory Control Specialist","control",11,2244,0.00490196078431373,1.76157345028845,0.00863516397200221
"Inventory Control Specialist","management",11,2244,0.00490196078431373,0.547311166114104,0.00268289787310836
"Loan Administration Manager","administration",11,1112,0.00989208633093525,1.99169019129548,0.0197019713167719
"Manager, Order Management","management",11,665,0.0165413533834586,0.547311166114104,0.00905326740940624
"Marketing Manager","leadership",11,10011,0.00109879132953751,1.49578409994796,0.00164355459988289
"Medical Office Manager","manager",11,1306,0.00842266462480858,1.05749719919632,0.00890694425050495
"Mgr, Executive Recruiting","management",11,832,0.0132211538461538,0.547311166114104,0.00723608512891244
"Office Administrator","administration",11,5254,0.00209364293871336,1.99169019129548,0.00416988810511045
"Operations Manager","control",11,10187,0.00107980759791892,1.76157345028845,0.00190216039591371
"Parts Manager","control",11,1658,0.00663449939686369,1.76157345028845,0.0116871579934698
"Power BI Developer","power",11,502,0.0219123505976096,2.14814892998457,0.0470709924897016
"Proposal Manager","manager",11,2637,0.00417140690178233,1.05749719919632,0.00441125111534299
"Retail Store Manager","leadership",11,3185,0.00345368916797488,1.49578409994796,0.00516597334361934
"Sales Leader","leader",11,634,0.0173501577287066,2.14624778872754,0.0372377376593107
"Sales Manager","manage",11,8020,0.0013715710723192,1.32034111832166,0.00181094168348357
"Salesforce Administrator","administrator",11,1663,0.00661455201443175,3.20301296746015,0.0211864958761646
"Senior Internal Auditor","control",11,735,0.0149659863945578,1.76157345028845,0.0263636842900312
"Senior Manager, Program Innovation & Development","management",11,534,0.0205992509363296,0.547311166114104,0.0112742000510396
"Senior Program Manager","management",11,844,0.0130331753554502,0.547311166114104,0.00713320240196108
"Senior Regional Property Manager","management",11,444,0.0247747747747748,0.547311166114104,0.0135595108721963
"Sr Principal HR Business Partner","management",11,484,0.0227272727272727,0.547311166114104,0.0124388901389569
"Sr Project Manager","management",11,428,0.0257009345794393,0.547311166114104,0.0140664084748952
"Staff Internal Auditor","control",11,663,0.0165912518853695,1.76157345028845,0.0292267088283152
"Store Supervisor","management",11,559,0.0196779964221825,0.547311166114104,0.0107699871686139
"Student Leadership & Development Specialist (SPP III)/ Housing & Residential Life","leadership",11,1158,0.00949913644214162,1.49578409994796,0.0142086572533917
"Supply Chain Manager","management",11,1565,0.00702875399361022,0.547311166114104,0.00384691554457198
"System Administrator","manage",11,3443,0.00319488817891374,1.32034111832166,0.0042183422310596
"VP, Human Resources","management",11,621,0.0177133655394525,0.547311166114104,0.00969472274920314
"VP, Human Resources Services & Support","management",11,692,0.0158959537572254,0.547311166114104,0.00870003298736293
"Ad Operations Manager","management",10,671,0.014903129657228,0.547311166114104,0.00815664927144716
"Administrative Assistant","leadership",10,16551,0.000604193100114797,1.49578409994796,0.000903742432449981
"Administrative Assistant","power",10,16551,0.000604193100114797,2.14814892998457,0.00129789676151566
"American Eagle Outfitters - Store Manager","manager",10,780,0.0128205128205128,1.05749719919632,0.0135576563999528
"Area Manager","manager",10,2312,0.00432525951557093,1.05749719919632,0.00457394982351347
"Assistant Manager","supervise",10,13661,0.00073201083376034,2.7939114917086,0.00204517348049821
"Assistant Operations Manager","manager",10,1301,0.00768639508070715,1.05749719919632,0.00812834126976414
"Associate Director, Talent Management","management",10,279,0.03584229390681,0.547311166114104,0.0196168876743407
"Branch Manager II","management",10,1054,0.0094876660341556,0.547311166114104,0.00519270556085488
"Business & Operations Manager - Trae Fuels","manager",10,1201,0.00832639467110741,1.05749719919632,0.00880513904409921
"Business Office Manager","management",10,2314,0.00432152117545376,0.547311166114104,0.00236521679392439
"Business Office Manager","manager",10,2314,0.00432152117545376,1.05749719919632,0.00456999653930992
"Center Director","management",10,1569,0.00637348629700446,0.547311166114104,0.00348828021742578
"CEO","management",10,570,0.0175438596491228,0.547311166114104,0.00960195028270359
"Civil Engineer","control",10,1414,0.00707213578500707,1.76157345028845,0.0124580866357033
"Client Services Manager","manager",10,943,0.0106044538706257,1.05749719919632,0.0112141802671932
"CMMS Administrator (Computer Maintenance Management Systems)","management",10,554,0.0180505415162455,0.547311166114104,0.00987926292624737
"Construction Project Manager","manager",10,2350,0.00425531914893617,1.05749719919632,0.00449998808168645
"Contracts Management Specialist (Senior) III","management",10,509,0.0196463654223969,0.547311166114104,0.0107526751692358
"Controller","control",10,6595,0.00151630022744503,1.76157345028845,0.00267107422333351
"Controller","leadership",10,6595,0.00151630022744503,1.49578409994796,0.00226805777095976
"Corporate Accountant","management",10,761,0.0131406044678055,0.547311166114104,0.00719199955471885
"Customer Service Manager","manager",10,2429,0.00411692054343351,1.05749719919632,0.00435363194399471
"Data Risk Manager, Vice President","management",10,702,0.0142450142450142,0.547311166114104,0.00779645535775078
"Database Administrator","management",10,782,0.0127877237851662,0.547311166114104,0.0069988640168044
"Deputy City Manager","manager",10,344,0.0290697674418605,1.05749719919632,0.0307411976510557
"Director IT-S4","management",10,812,0.0123152709359606,0.547311166114104,0.00674028529697173
"Director of Finance","management",10,914,0.0109409190371991,0.547311166114104,0.00598808715660946
"Director of Human Resources","administration",10,3546,0.00282007896221094,1.99169019129548,0.00561672360771428
"Director of Manufacturing Engineering","management",10,1928,0.00518672199170124,0.547311166114104,0.00283875086158768
"Director of Property Management","management",10,410,0.024390243902439,0.547311166114104,0.0133490528320513
"Dunkin Donuts Manager","manager",10,405,0.0246913580246914,1.05749719919632,0.0261110419554646
"ECM/IDS Specialist, FFSP","management",10,645,0.0155038759689922,0.547311166114104,0.00848544443587759
"Enhancement Manager","manager",10,907,0.0110253583241455,1.05749719919632,0.0116592855479197
"Erosion Control Foreman","control",10,396,0.0252525252525253,1.76157345028845,0.0444841780375871
"Financial Analyst","power",10,5699,0.00175469380593087,2.14814892998457,0.00376934362166093
"Front Desk Supervisor","supervisor",10,1969,0.00507872016251905,2.01390418576636,0.0102280557936331
"Grants Manager","manager",10,976,0.0102459016393443,1.05749719919632,0.0108350122868475
"Healthcare Facilities Manager","management",10,737,0.0135685210312076,0.547311166114104,0.00742620306803398
"Information Security Analyst","management",10,756,0.0132275132275132,0.547311166114104,0.00723956568934001
"Inventory Control Manager","management",10,1279,0.00781860828772478,0.547311166114104,0.00427921161934405
"Inventory Control Supervisor","management",10,1559,0.0064143681847338,0.547311166114104,0.00351065533107187
"Investment Portfolio Manager","management",10,823,0.0121506682867558,0.547311166114104,0.00665019642908997
"IT Manager","manager",10,3312,0.00301932367149758,1.05749719919632,0.00319292632607583
"IT Manager","power",10,3312,0.00301932367149758,2.14814892998457,0.00648595691420461
"IT Service Delivery Manager","management",10,1034,0.00967117988394584,0.547311166114104,0.00529314473998167
"IT Service Delivery Manager","manager",10,1034,0.00967117988394584,1.05749719919632,0.0102272456401965
"IT Services Manager - Gulf","management",10,891,0.0112233445566779,0.547311166114104,0.00614266179701576
"Kontoor Brands - Sr. Manager, Service Assurance & Governance","management",10,757,0.0132100396301189,0.547311166114104,0.0072300021943739
"Leasing Manager","manager",10,926,0.0107991360691145,1.05749719919632,0.0114200561468285
"Manager, Talent Acquisition- Contingent Workforce","management",10,720,0.0138888888888889,0.547311166114104,0.00760154397380701
"Mechanical Engineer","control",10,2433,0.0041101520756268,1.76157345028845,0.00724033477307214
"Medical Office Manager","management",10,1306,0.00765696784073507,0.547311166114104,0.00419074399781091
"MIT","manager",10,1716,0.00582750582750583,1.05749719919632,0.00616257109088762
"Multi-Site Assistant Manager","manager",10,700,0.0142857142857143,1.05749719919632,0.0151071028456616
"Night Auditor","management",10,1915,0.00522193211488251,0.547311166114104,0.00285802175516504
"Office Manager","administration",10,8392,0.00119161105815062,1.99169019129548,0.00237332005635782
"Operations Manager - Landfill","manager",10,866,0.0115473441108545,1.05749719919632,0.0122112840553847
"Operations Supervisor","leadership",10,4921,0.00203210729526519,1.49578409994796,0.00303959378164593
"Overnight Closer","manager",10,1048,0.00954198473282443,1.05749719919632,0.0100906221297358
"Parts Manager","manager",10,1658,0.0060313630880579,1.05749719919632,0.00637814957295727
"Patient Financial Services Supervisor","supervisor",10,197,0.050761421319797,2.01390418576636,0.102228638871389
"Pest Control Technician","management",10,3062,0.00326583932070542,0.547311166114104,0.00178743032695658
"Production Lead","management",10,1398,0.00715307582260372,0.547311166114104,0.00391495826977185
"Production Manager","control",10,5614,0.00178126113288208,1.76157345028845,0.0031378223197158
"Program Manager (SPAWAR)","management",10,563,0.0177619893428064,0.547311166114104,0.00972133509971766
"Project Coordinator","management",10,1535,0.00651465798045603,0.547311166114104,0.00356554505611794
"Project Lead: Energy Performance Metrics","power",10,636,0.0157232704402516,2.14814892998457,0.0337759265720844
"Quality Control Manager","management",10,1217,0.00821692686935086,0.547311166114104,0.00449721582673874
"Quality Control Specialist","management",10,1656,0.00603864734299517,0.547311166114104,0.00330501911904652
"Regional Category Manager, Packaging","management",10,626,0.0159744408945687,0.547311166114104,0.00874298987402723
"Regional Director of Operations- WI Territory","management",10,640,0.015625,0.547311166114104,0.00855173697053288
"Regional Operations Manager","management",10,2224,0.00449640287769784,0.547311166114104,0.00246093150231162
"Retail Assistant Store Manager","manager",10,1056,0.00946969696969697,1.05749719919632,0.0100141780226924
"Retail Store Manager","lead",10,3185,0.00313971742543171,1.58216498828802,0.00496755098363585
"Senior Consultant - Analytics","management",10,677,0.0147710487444609,0.547311166114104,0.00808435991305915
"Senior QA Lead","lead",10,471,0.0212314225053079,1.58216498828802,0.0335916133394484
"Service Manager","control",10,6344,0.00157629255989912,1.76157345028845,0.0027767551234055
"Shift Leader","manager",10,2799,0.00357270453733476,1.05749719919632,0.00377812504178748
"Social Media Manager","management",10,1425,0.00701754385964912,0.547311166114104,0.00384078011308144
"Social Media Manager","manager",10,1425,0.00701754385964912,1.05749719919632,0.00742103297681625
"Software Engineer","management",10,2882,0.00346981263011797,0.547311166114104,0.00189906719678732
"Sr. Project Manager - Labeling","management",10,950,0.0105263157894737,0.547311166114104,0.00576117016962215
"Strategic Account Manager","management",10,329,0.0303951367781155,0.547311166114104,0.0166355977542281
"Strategy and Change Management Consultant","management",10,381,0.026246719160105,0.547311166114104,0.0143651224701865
"Systems Administrator","manage",10,5154,0.00194024058983314,1.32034111832166,0.00256177943019336
"Technical Product Manager","manager",10,1548,0.00645994832041344,1.05749719919632,0.00683137725579015
"Vice President","management",10,1081,0.00925069380203515,0.547311166114104,0.00506300801215638
